0,0.248854,-0.985843,9.966106,0.186490,-0.980678,9.755710,109617262415
1,0.258425,-1.167697,10.061819,0.195583,-0.958053,9.757780,109617362391
2,0.265603,-1.088734,9.939785,0.207895,-1.001611,9.753150,109617462367
3,0.337388,-1.150948,9.968499,0.218153,-1.020668,9.750950,109617562342
4,0.265603,-1.091127,9.942179,0.243548,-1.050527,9.747177,109617662318
5,0.282353,-1.091127,9.913465,0.245031,-1.051950,9.746986,109617762293
6,0.289532,-1.069592,10.030712,0.256019,-1.055751,9.746293,109617862269
7,0.212961,-1.069592,9.973285,0.262576,-1.042639,9.747530,109617962245
8,0.263210,-0.971486,9.999605,0.254888,-1.050700,9.746868,109618062220
9,0.330210,-1.038485,9.990034,0.266198,-1.051631,9.746466,109618162196
10,0.327817,-1.088734,9.918249,0.303944,-1.095350,9.740544,109618262171
11,0.478565,-1.067199,10.068997,0.318901,-1.106309,9.738828,109618362147
12,0.397209,-1.160519,9.932607,0.342365,-1.083984,9.740541,109618461123
13,0.411566,-1.249053,9.946963,0.360221,-1.115106,9.736383,109618562098
14,0.480957,-1.062413,10.021141,0.361523,-1.134291,9.734118,109618662074
15,0.287139,-1.225125,9.985250,0.385691,-1.131143,9.733558,109618762049
16,0.162712,-1.127020,9.985250,0.334735,-1.075246,9.741776,109618862025
17,0.155533,-1.107877,9.925428,0.290238,-1.074701,9.743262,109618962000
18,0.401994,-1.083949,9.987641,0.212627,-0.980976,9.755145,109619061976
19,0.502493,-0.787239,9.968499,0.240292,-1.037271,9.748677,109619161952
20,0.299103,-1.095913,9.937392,0.332126,-1.089115,9.740324,109619261927
21,0.327817,-1.275374,9.997212,0.292008,-1.035733,9.747429,109619361903
22,0.193819,-0.911665,9.894321,0.217892,-0.977238,9.755404,109619461878
23,0.303888,-1.198804,9.810574,0.222218,-1.005843,9.752398,109619561854
24,0.196211,-1.564906,10.052249,0.283561,-1.104929,9.740078,109619661829
25,0.124427,-1.584049,9.968499,0.242794,-1.063864,9.745749,109619761805
26,-0.430708,-1.311267,9.731609,0.181491,-1.109140,9.742035,109619861781
27,0.040678,-1.287339,9.961320,0.123052,-1.169561,9.735881,109619961756
28,0.124427,-0.799203,9.710074,0.154978,-1.244140,9.726175,109620061732
29,0.222532,-0.643669,9.765109,0.256910,-1.176148,9.732474,109620161707
